Data_ID	Sequence_Name	RNA_Size	ORF_Size	Ficket_Score	Hexamer_Score	Coding_Probability	Coding_Label
2335	TCONS_00105329 	450	123	0.8608	-0.334481384229	0.0018362620995489	no
2336	TCONS_00094732 	493	78	1.0877	0.0322730415324	0.025260310314822	no
2337	TCONS_00105330 	689	177	0.9838	-0.0778281573174	0.025385445843654	no
2338	TCONS_00105331 	947	228	0.9996	-0.159815840501	0.026498481711033	no
2339	TCONS_00100337 	4953	177	0.8224	-0.157787625235	0.0070910241328175	no
2340	TCONS_00100338 	4972	177	0.8224	-0.157787625235	0.0070829061829522	no
2341	TCONS_00100339 	5226	177	0.8224	-0.157787625235	0.006975264142153	no
2342	TCONS_00105332 	671	159	0.4779	-0.236350793531	0.001535236281649	no
2343	TCONS_00105333 	1853	165	0.5849	-0.382142728945	0.00081555270468479	no
2344	TCONS_00094814 	870	156	0.7178	-0.423023479222	0.00091032774473136	no
2345	TCONS_00105334 	3097	204	0.9598	-0.139579201433	0.018248136200557	no
2346	TCONS_00105335 	376	45	0.5041	-0.24052754525	0.0004818418263052	no
2347	TCONS_00105336 	3631	159	0.6579	-0.00807131135738	0.010105619915324	no
2348	TCONS_00105337 	2325	156	0.7053	-0.0841246940077	0.0074589536531481	no
2349	TCONS_00105338 	2138	183	0.7844	-0.226835071762	0.0050601166067456	no
2350	TCONS_00094822 	6602	228	0.9845	-0.111349656704	0.024731784938668	no
2351	TCONS_00094823 	4219	228	0.9845	-0.111349656704	0.028472496430904	no
2352	TCONS_00105339 	1273	111	0.6487	-0.316850632222	0.00088600745349692	no
2353	TCONS_00105340 	2581	276	0.675	-0.118379643222	0.019258389169618	no
2354	TCONS_00105341 	5032	222	0.7659	-0.0720069141618	0.016770229552884	no
2355	TCONS_00105342 	3815	258	0.6631	-0.197861216399	0.0084755206768746	no
2356	TCONS_00105343 	685	129	1.2006	0.171421458404	0.13708071174626	no
2357	TCONS_00105344 	551	108	0.6461	-0.484723596159	0.00029358880913271	no
2358	TCONS_00105345 	1276	195	0.9064	-0.161987789448	0.013549758430983	no
2359	TCONS_00105346 	1496	132	0.4344	-0.389566411069	0.0003463147729	no
2360	TCONS_00105347 	1561	345	0.7806	-0.123958694795	0.055857772489495	no
2361	TCONS_00105348 	3390	321	0.6486	-0.20965293991	0.015089786454288	no
2362	TCONS_00105349 	919	210	0.7232	-0.357065494681	0.0025541243829088	no
2363	TCONS_00105350 	1394	114	0.7069	-0.244077024789	0.0017621356595342	no
2364	TCONS_00105353 	888	246	1.1358	-0.0593228887828	0.089954896677544	no
2365	TCONS_00105354 	5234	279	0.9616	-0.0887122441952	0.049141911563398	no
2366	TCONS_00105356 	1181	291	0.4404	-0.176939543669	0.0081067241742441	no
2367	TCONS_00105357 	668	174	0.7897	-0.0962741117595	0.012001288487514	no
2368	TCONS_00105358 	992	282	0.6761	-0.00305028137947	0.047241079407923	no
2369	TCONS_00105359 	776	117	0.9591	0.046600214158	0.027708291728736	no
2370	TCONS_00105360 	1229	105	0.714	-0.139020779694	0.0032990527082892	no
2371	TCONS_00105361 	869	201	0.7929	-0.0874573726205	0.01691175563502	no
2372	TCONS_00105362 	1200	378	0.6303	-0.0155146599003	0.099302182543282	no
2373	TCONS_00105363 	1074	360	0.8205	-0.0604952536545	0.10994090162467	no
2374	TCONS_00105364 	789	81	0.667	-0.365020680562	0.00050856734775105	no
2375	TCONS_00105365 	1103	273	0.5655	-0.0396111243437	0.024196954559687	no
2376	TCONS_00105366 	1434	342	0.8486	0.00751656052637	0.14548257043594	no
2377	TCONS_00105367 	965	126	0.7857	-0.0712195419272	0.0082047118480426	no
2378	TCONS_00105368 	2572	285	0.6499	-0.084703110359	0.024386756426211	no
2379	TCONS_00105369 	4188	390	0.8871	-0.152131923724	0.086919299794216	no
2380	TCONS_00105370 	998	309	0.6827	-0.0505557975615	0.047179698984046	no
2381	TCONS_00105371 	1985	267	0.4939	-0.0969399650436	0.011903682812346	no
2382	TCONS_00105372 	2039	762	0.5907	-0.0558002331027	0.81836933697494	yes
2383	TCONS_00097151 	2819	183	0.5451	-0.0874882323862	0.0057403346245517	no
2384	TCONS_00105373 	4286	411	0.4625	-0.0503665027293	0.057707912471011	no
2385	TCONS_00105374 	978	390	0.6685	-0.0676950957957	0.092265757967405	no
2386	TCONS_00105375 	1733	156	0.6716	-0.201274521003	0.0032228301882497	no
2387	TCONS_00105376 	456	72	0.4266	-0.385114535684	0.00019380116312506	no
2388	TCONS_00105377 	1247	261	0.5616	-0.0655262839982	0.017655844739388	no
2389	TCONS_00105378 	1281	312	0.7508	-0.0637791072203	0.053985101818358	no
2390	TCONS_00105379 	1796	354	0.6114	-0.0880312160009	0.045701702601597	no
2391	TCONS_00097155 	2308	357	0.6636	0.078873497294	0.14535540256456	no
2392	TCONS_00105380 	1135	579	0.6658	0.0102091331323	0.56303116139388	yes
2393	TCONS_00102945 	1756	267	0.5222	-0.00286718179446	0.024245029890012	no
2394	TCONS_00102946 	1564	423	0.6423	-0.14076000661	0.073795290261694	no
2395	TCONS_00105381 	477	156	0.7645	0.172639636469	0.05228379865343	no
2396	TCONS_00105382 	2205	621	0.5832	0.00728618879275	0.58995306076772	yes
2397	TCONS_00105383 	3347	594	0.6894	0.0681605343466	0.67658247469828	yes
2398	TCONS_00105384 	610	102	0.4951	-0.140405029342	0.0016545365643031	no
2399	TCONS_00105385 	2785	267	0.9402	0.0696848607814	0.12291377955119	no
2400	TCONS_00105386 	1822	360	0.7284	-0.0158461270202	0.10608760273349	no
2401	TCONS_00105387 	1275	420	0.7676	-0.0489659106297	0.17581895801741	no
2402	TCONS_00105388 	1003	210	0.5678	-0.131566596643	0.0068815688130502	no
2403	TCONS_00105389 	2336	267	0.8976	-0.065018150037	0.049215613594007	no
2404	TCONS_00102948 	908	141	0.7065	-0.239932624047	0.0024925983976435	no
2405	TCONS_00102949 	1080	141	0.7065	-0.239932624047	0.0024667660658232	no
2406	TCONS_00105390 	1853	129	0.855	-0.422575579989	0.00098846933436614	no
2407	TCONS_00105391 	4567	279	0.6223	-0.325004488739	0.0038788700386828	no
2408	TCONS_00105392 	815	102	0.9926	0.14946434671	0.050304016989286	no
2409	TCONS_00105393 	656	213	0.5209	0.164287665204	0.042594825515676	no
2410	TCONS_00105394 	626	207	0.5698	-0.103385125014	0.0082504993548026	no
2411	TCONS_00105395 	880	354	0.624	-0.0430649119122	0.066189834894699	no
2412	TCONS_00105396 	2433	375	0.5089	-0.083485549206	0.041387399572901	no
2413	TCONS_00105397 	1339	207	0.7538	-0.0580733931863	0.018794795818335	no
2414	TCONS_00105398 	889	192	0.496	-0.128698526709	0.0046494427653271	no
2415	TCONS_00105399 	1229	141	0.7118	-0.120086995844	0.0054672483282676	no
2416	TCONS_00105400 	1969	201	0.7609	0.064864422052	0.038260486426786	no
2417	TCONS_00105401 	872	180	0.7279	-0.0863562368531	0.011130489873441	no
2418	TCONS_00105402 	717	84	1.2074	0.053081265466	0.043597043424715	no
2419	TCONS_00105403 	1403	114	0.3602	-0.274887896818	0.00048409097561431	no
2420	TCONS_00105405 	3486	486	0.6316	-0.010091672351	0.24300898277526	no
2421	TCONS_00105406 	1007	204	0.644	-0.231664768814	0.0042414798146108	no
2422	TCONS_00105407 	545	150	0.9663	-0.189474186988	0.0088087715891434	no
2423	TCONS_00105408 	2841	228	0.7448	-0.0787583649598	0.018267337195586	no
2424	TCONS_00105409 	2121	198	0.6098	-0.14519748875	0.0058954463724372	no
2425	TCONS_00105410 	3135	270	0.5484	-0.249435221917	0.0050068479291265	no
2426	TCONS_00105411 	1395	153	0.6797	-0.204887822496	0.0031898502597239	no
2427	TCONS_00105412 	1417	168	0.5679	-0.115454573235	0.0047514689981259	no
2428	TCONS_00098445 	927	201	0.7548	-0.170729004592	0.0086998065951886	no
2429	TCONS_00105413 	791	327	0.5328	-0.249822226762	0.010101600414503	no
2430	TCONS_00105414 	2338	141	0.8873	0.06055516794	0.028560862282327	no
2431	TCONS_00104424 	2044	240	0.4867	-0.293868347008	0.0023823994751675	no
2432	TCONS_00105415 	1565	201	0.4218	-0.23885277334	0.0018876960571796	no
2433	TCONS_00104438 	5079	261	0.7806	-0.00356338526345	0.04092006340521	no
2434	TCONS_00104439 	476	81	0.7871	-0.236745333185	0.0017609848762301	no
2435	TCONS_00104478 	1345	240	0.6169	0.0230376117941	0.029501114838611	no
2436	TCONS_00104479 	1690	240	0.7623	0.0528306494155	0.054126585064045	no
2437	TCONS_00098588 	992	204	0.8822	-0.15680328926	0.014557280574115	no
2438	TCONS_00105416 	2149	144	0.5975	0.0916725519375	0.014950941248863	no
2439	TCONS_00098650 	788	105	0.9783	0.037407236848	0.024392997894585	no
2440	TCONS_00105417 	795	153	0.8305	-0.0243256639589	0.017255868208966	no
2441	TCONS_00105418 	1318	237	0.7288	-0.0849511762257	0.020122601104687	no
2442	TCONS_00098760 	2911	462	0.9424	-0.0154811727221	0.39654413671377	yes
2443	TCONS_00098761 	3356	462	0.9424	-0.0154811727221	0.39009680972058	yes
2444	TCONS_00098762 	1190	204	0.437	-0.0474125015682	0.0073653798807989	no
2445	TCONS_00105419 	3640	201	0.5109	0.132197947192	0.024923409816773	no
2446	TCONS_00105420 	1435	213	0.4726	-0.271163677052	0.0020525965380752	no
2447	TCONS_00105421 	282	42	0.5858	-0.849987062958	1.084963998203E-05	no
2448	TCONS_00105422 	1504	126	0.5693	-0.238678804701	0.0013408698307076	no
2449	TCONS_00105423 	279	81	0.9884	0.214181377048	0.061892668431212	no
2450	TCONS_00105424 	337	48	0.8566	-0.184764399458	0.00217858608546	no
2451	TCONS_00105425 	517	84	0.9594	-0.210118471696	0.0037099756752319	no
2452	TCONS_00105426 	293	195	0.7255	-0.0447378285914	0.017596533988698	no
2453	TCONS_00105427 	1079	231	0.4844	-0.155677766875	0.005647920164815	no
2454	TCONS_00105428 	724	24	0.9752	-1.02084079366	9.564978518217E-06	no
2455	TCONS_00105429 	278	75	1.0563	-0.328711855323	0.0021197013873951	no
2456	TCONS_00105430 	219	78	0.7896	-0.642349837958	0.00012009854156486	no
2457	TCONS_00105431 	284	117	0.861	-0.143354433118	0.006117643301598	no
2458	TCONS_00105432 	749	156	0.6961	-0.414037386789	0.00090896160806541	no
2459	TCONS_00105433 	745	171	0.6101	-0.359249293471	0.0011714364368777	no
2460	TCONS_00105434 	1384	162	0.8084	-0.338262756453	0.0021874146133118	no
2461	TCONS_00105435 	898	102	0.7963	-0.324090156048	0.0012461108567773	no
2462	TCONS_00105436 	343	78	0.7806	-0.249385565835	0.0015493671198654	no
2463	TCONS_00105437 	467	57	1.0432	-0.179535542793	0.0044222484858298	no
2464	TCONS_00105438 	628	105	0.8022	-0.443764541526	0.00060525311311146	no
2465	TCONS_00105439 	1627	210	0.9818	-0.0593424131493	0.037969349879608	no
2466	TCONS_00105440 	1133	216	0.7201	-0.193467217887	0.0078046297022494	no
2467	TCONS_00105441 	2328	117	0.8167	-0.279499558026	0.001921683268977	no
2468	TCONS_00105442 	893	210	0.8171	-0.122577601642	0.015942650756808	no
2469	TCONS_00105443 	845	129	0.6488	-0.205164232858	0.0023068035717748	no
2470	TCONS_00105444 	2028	453	0.5335	0.0463970935279	0.20754749174859	no
2471	TCONS_00105445 	399	93	0.961	-0.171804055642	0.0053221210821113	no
2472	TCONS_00105446 	734	126	0.5983	-0.0318468887885	0.0060020860269437	no
2473	TCONS_00105447 	1680	276	0.4263	-0.184652676414	0.006092276103215	no
2474	TCONS_00105448 	785	105	0.8125	-0.493093222139	0.00044717236588197	no
2475	TCONS_00105449 	1198	267	0.6937	0.0453492947029	0.057112318350045	no
2476	TCONS_00105450 	687	129	1.0195	0.0637904777116	0.042309693965893	no
2477	TCONS_00105151 	2063	477	0.928	-0.0325070490723	0.41002126018406	yes
2478	TCONS_00105451 	1411	132	0.4967	-0.063427203515	0.0036346757642324	no
2479	TCONS_00119795 	782	345	0.6463	0.0716337294512	0.12889733042798	no
2480	TCONS_00119796 	623	144	0.933	-0.0854335144027	0.014622412067255	no
2481	TCONS_00119797 	489	171	0.8875	-0.618052939667	0.0005154427486654	no
2482	TCONS_00119798 	666	126	0.8487	-0.120071353574	0.0073823621608573	no
2483	TCONS_00119799 	695	414	0.7456	0.0471568020696	0.26716258528087	no
2484	TCONS_00119800 	784	510	0.7547	0.0875052097554	0.578944436862	yes
2485	TCONS_00119801 	308	144	0.7689	0.110010661629	0.031782917443981	no
2486	TCONS_00119802 	927	393	0.4765	0.046922895923	0.10936514859281	no
2487	TCONS_00119803 	1960	399	0.7922	-0.108638187533	0.1061899162411	no
2488	TCONS_00119804 	5912	291	0.8498	-0.0982217640479	0.035980450675268	no
2489	TCONS_00119805 	1091	252	0.5981	0.0140924001413	0.030285036533183	no
2490	TCONS_00119806 	954	219	1.0911	0.32700609144	0.45020638821638	yes
2491	TCONS_00119807 	722	234	0.6201	0.233885616341	0.1073349270255	no
2492	TCONS_00119808 	1140	201	0.7527	-0.151765544269	0.0096601165154706	no
2493	TCONS_00119809 	1123	141	0.6378	-0.296420216286	0.0013669616553735	no
2494	TCONS_00119813 	450	102	1.0923	-0.019339343955	0.023726278440798	no
2495	TCONS_00119814 	659	291	0.5202	-0.242728113784	0.0069719465569137	no
2496	TCONS_00119815 	1348	204	0.8176	-0.034588213697	0.025764213262514	no
2497	TCONS_00119816 	770	312	0.7192	-0.1024650251	0.039649099908271	no
2498	TCONS_00119817 	1210	222	1.0026	-0.0598489822009	0.046743929752645	no
2499	TCONS_00114880 	1018	162	0.4486	-0.216110449226	0.0016185702567757	no
2500	TCONS_00119818 	429	0	0	0	0.0002965660363986	no
2501	TCONS_00119819 	618	72	0.801	-0.143675260343	0.0030550998298756	no
2502	TCONS_00107592 	847	162	0.5932	-0.0545989236043	0.0074392990549871	no
2503	TCONS_00119820 	3366	186	0.744	-0.330187724323	0.0021659335809755	no
2504	TCONS_00119821 	1562	297	0.4315	-0.178523493489	0.0081334239963689	no
2505	TCONS_00119822 	1400	156	0.6646	-0.159510361182	0.0042342913810464	no
2506	TCONS_00119823 	433	192	0.3868	-0.31801183499	0.00097539469078151	no
2507	TCONS_00119824 	866	297	0.4427	-0.0792584070832	0.016778039676335	no
2508	TCONS_00119825 	1121	90	0.5	-0.35175472754	0.00035488004491405	no
2509	TCONS_00119826 	497	180	0.8973	0.275018136937	0.17567887735932	no
2510	TCONS_00119827 	1178	249	0.6489	-0.138210991772	0.012741970266055	no
2511	TCONS_00119828 	580	99	0.5491	-0.536559752177	0.00013924759797579	no
2512	TCONS_00119830 	951	189	0.4941	-0.0833644775289	0.0060046329524181	no
2513	TCONS_00119831 	775	162	1.0289	0.0428574202064	0.053315396922701	no
2514	TCONS_00119832 	786	135	0.7522	-0.418507869494	0.00083700514215341	no
2515	TCONS_00119833 	1228	207	0.7458	-0.0904464263104	0.014959462614408	no
2516	TCONS_00119834 	822	93	0.6126	-0.376354072387	0.00045198115503535	no
2517	TCONS_00119835 	1049	246	0.7066	-0.0658315206328	0.023765679057624	no
2518	TCONS_00119836 	1091	159	0.6338	0.0506505066349	0.016011693176599	no
2519	TCONS_00119837 	962	249	0.49	-0.051975492298	0.013832495254994	no
2520	TCONS_00119838 	1082	192	1.0901	-0.0748445549836	0.04086082007685	no
2521	TCONS_00119839 	1744	351	1.091	0.0357009645	0.32206393060892	no
2522	TCONS_00119840 	360	282	0.6048	0.0333137925532	0.049752904860248	no
2523	TCONS_00108565 	307	114	0.6907	0.22024290677	0.037014977915501	no
2524	TCONS_00119842 	3286	303	0.5924	-0.082010246723	0.024111688554679	no
2525	TCONS_00119843 	2302	414	0.8252	0.197556368571	0.53406305944803	yes
2526	TCONS_00119844 	1594	243	0.8434	-0.29413536824	0.0077020859670089	no
2527	TCONS_00119845 	1239	258	0.5718	0.11814766543	0.056996590217052	no
2528	TCONS_00119846 	2061	234	0.6488	0.0961911428864	0.046596796297511	no
2529	TCONS_00119847 	932	279	0.6709	-0.0668264412464	0.03016899846654	no
2530	TCONS_00119848 	568	174	0.4853	-0.0953895583815	0.0047014793707332	no
2531	TCONS_00119849 	3716	966	0.6287	-0.00281021573567	0.98334674154435	yes
2532	TCONS_00119850 	388	105	0.8767	0.090191669006	0.025700904784834	no
2533	TCONS_00119851 	3102	357	0.6744	-0.0943866341148	0.050703683036429	no
2534	TCONS_00119852 	440	147	0.8341	-0.0426861609351	0.014840775577983	no
2535	TCONS_00119853 	1966	690	0.7381	0.0873876497417	0.89471588711067	yes
2536	TCONS_00119854 	1032	126	0.8616	-0.0333893054244	0.013247244797002	no
2537	TCONS_00119855 	3906	546	0.5529	0.00738898688555	0.3441374856219	no
2538	TCONS_00119856 	1084	348	0.5712	-0.285055396812	0.01112219889417	no
2539	TCONS_00119857 	410	165	0.5446	-0.0350921118017	0.0077027246292737	no
2540	TCONS_00119858 	957	117	0.8181	-0.161411329124	0.0045624848879585	no
2541	TCONS_00119859 	3241	183	0.8535	-0.0899120345813	0.014384300490822	no
2542	TCONS_00119860 	1233	177	0.7344	-0.228523974767	0.00423781295562	no
2543	TCONS_00119861 	1121	264	1.0704	-0.0989131515444	0.069099871450129	no
2544	TCONS_00119862 	475	114	0.9452	0.193763318108	0.066352391645082	no
2545	TCONS_00116785 	2032	105	0.6706	-0.363653359913	0.00062379913707289	no
2546	TCONS_00116786 	1664	105	0.6706	-0.363653359913	0.00063788546632415	no
2547	TCONS_00119863 	1734	267	0.6463	-0.0519000278969	0.025894610435339	no
2548	TCONS_00119864 	2916	294	0.7108	-0.0701437770401	0.034718875334361	no
2549	TCONS_00119865 	607	168	0.536	-0.0742910999917	0.0059180938283411	no
2550	TCONS_00119866 	1049	114	0.6987	-0.254224687121	0.0016402244734013	no
2551	TCONS_00119867 	1587	327	0.5475	-0.0854180930642	0.029267198106854	no
2552	TCONS_00119868 	951	174	0.869	-0.235050646505	0.0060902404813111	no
2553	TCONS_00119869 	924	270	0.5625	-0.0534561220876	0.021469110475471	no
2554	TCONS_00119870 	814	237	0.78	-0.0869429831447	0.023956567996009	no
2555	TCONS_00119871 	760	165	0.5723	-0.0136315569697	0.0094618933587523	no
2556	TCONS_00119872 	2199	453	0.4229	-0.100430461349	0.064944275964384	no
2557	TCONS_00119873 	849	264	0.6293	-0.156254041401	0.01276011220599	no
2558	TCONS_00119874 	756	93	0.6986	-0.13887163803	0.0028453007335983	no
2559	TCONS_00119875 	889	675	0.5298	0.000638117858353	0.6933513658165	yes
2560	TCONS_00119876 	825	246	0.615	0.0478030430928	0.037709814693853	no
2561	TCONS_00119877 	334	282	0.8976	0.0794854792847	0.15145111611963	no
2562	TCONS_00119878 	420	78	0.5997	-0.216383950553	0.001086701361314	no
2563	TCONS_00119879 	1225	177	1.0216	-0.123836531249	0.020524190589506	no
2564	TCONS_00119880 	1081	237	0.8746	-0.162884071078	0.019309781038858	no
2565	TCONS_00119881 	390	69	0.5889	-0.357733876702	0.00037575647222676	no
2566	TCONS_00119882 	1366	225	0.4819	-0.141333887492	0.0056735503386993	no
2567	TCONS_00119883 	594	126	0.7	-0.371288061259	0.00089059145910676	no
2568	TCONS_00119884 	2653	240	1.0311	-0.240478335293	0.01778847361906	no
2569	TCONS_00119885 	775	150	0.6569	-0.37076087435	0.0010005736575586	no
2570	TCONS_00119886 	4326	279	0.6112	-0.236228742657	0.0068106741795508	no
2571	TCONS_00119887 	1899	225	0.81	-0.215054817473	0.0094291292602941	no
2572	TCONS_00119888 	2015	252	0.5869	-0.167241950605	0.0085359762689023	no
2573	TCONS_00119889 	874	147	0.6073	-0.371766789095	0.00081858922605586	no
2574	TCONS_00119890 	1065	201	1.044	-0.0239725597538	0.053835090341339	no
2575	TCONS_00119891 	711	240	0.8398	0.0516330353125	0.07137576848813	no
2576	TCONS_00119892 	2637	402	0.4954	-0.152659453013	0.03350067404005	no
2577	TCONS_00119893 	323	78	1.0398	-0.367404034986	0.0016067067315411	no
2578	TCONS_00119894 	717	189	0.7101	-0.112256552281	0.0098821891089405	no
2579	TCONS_00119895 	606	243	0.5119	-0.425163128599	0.0012230259942724	no
2580	TCONS_00119896 	851	177	0.6239	-0.181265541219	0.004187600538787	no
2581	TCONS_00119897 	587	69	0.75	-0.447906350738	0.00033961927319315	no
2582	TCONS_00119898 	2974	267	1.1466	0.0263417993383	0.16599670560054	no
2583	TCONS_00119899 	878	81	1.0992	-0.347365781762	0.002206165040655	no
2584	TCONS_00118901 	949	249	0.7652	-0.120537438003	0.020754325918042	no
2585	TCONS_00119900 	726	168	0.7299	-0.201341214495	0.0046758940074918	no
2586	TCONS_00119901 	989	225	0.7238	-0.0816930174798	0.018171795770717	no
2587	TCONS_00119902 	1608	168	0.7532	-0.476050929862	0.00078053428461458	no
2588	TCONS_00119903 	1410	207	0.6211	-0.158301853934	0.0064436034630819	no
2589	TCONS_00119904 	894	132	0.8406	-0.0659419699617	0.010789978170169	no
2590	TCONS_00119905 	2396	387	0.6633	0.0109995274525	0.12993049225442	no
2591	TCONS_00119906 	4529	348	0.6019	-0.138459928736	0.025769503583091	no
2592	TCONS_00119907 	1268	171	0.5689	-0.0753739699279	0.0064623145143924	no
2593	TCONS_00119908 	1709	225	0.9655	0.0563153912574	0.086064752234509	no
2594	TCONS_00119909 	1657	345	0.8407	-0.0582657756064	0.098790911102326	no
2595	TCONS_00119910 	3035	366	0.6709	-0.031521836427	0.081339539601581	no
2596	TCONS_00119911 	1984	183	0.4449	-0.184602405299	0.0023294385850152	no
2597	TCONS_00119912 	872	162	0.7457	-0.236222647733	0.0036294319261061	no
2598	TCONS_00119221 	617	237	0.4668	0.152343068872	0.043128356802222	no
2599	TCONS_00119913 	460	135	0.9853	-0.18897610969	0.0080245870296599	no
2600	TCONS_00119914 	6504	348	0.572	0.0139254350132	0.055189944971997	no
2601	TCONS_00119915 	3082	270	0.8472	-0.117412195073	0.029938310491176	no
2602	TCONS_00119916 	1750	294	0.8303	-0.0897018767526	0.047065489811785	no
2603	TCONS_00119917 	613	219	1.0135	-0.113473002999	0.034516624026166	no
2604	TCONS_00119918 	1206	231	0.763	-0.125542462211	0.016235271971149	no
2605	TCONS_00119919 	648	135	0.845	-0.0521209154081	0.012544616607903	no
2606	TCONS_00119920 	844	186	0.6423	-0.0460982801632	0.011850616861727	no
2607	TCONS_00119456 	1908	621	0.4158	-0.14102552972	0.24538514370092	no
2608	TCONS_00112552 	1813	315	0.6017	-0.187498711332	0.015539099987404	no
2609	TCONS_00119921 	458	120	0.8008	-0.0868710400044	0.0075039857512639	no
2610	TCONS_00119460 	2075	336	0.9261	0.0233744750404	0.17856956927524	no
2611	TCONS_00112578 	1523	201	0.6158	0.0680195209034	0.025773139421384	no
2612	TCONS_00112576 	2382	369	0.7616	0.0138817371661	0.1458596987114	no
2613	TCONS_00112577 	2382	369	0.7616	0.0138817371661	0.1458596987114	no
2614	TCONS_00119463 	1130	228	0.5357	0.0418400972802	0.023179106199924	no
2615	TCONS_00119922 	1632	258	0.7171	0.069249472278	0.063194227564697	no
2616	TCONS_00119923 	948	405	0.7375	-0.0196380548917	0.16963830084375	no
2617	TCONS_00119924 	2991	492	0.6259	0.0469537109243	0.33568190456529	no
2618	TCONS_00138656 	878	150	0.625	-0.12965275346	0.0044043038213717	no
2619	TCONS_00138657 	1058	774	0.5692	0.087025564083	0.92891174421263	yes
2620	TCONS_00138660 	1787	294	0.9096	-0.00133130415658	0.10177703956962	no
2621	TCONS_00129343 	468	162	0.9051	0.339833718888	0.21647919279192	no
2622	TCONS_00129349 	1006	255	0.7199	-0.521583487901	0.0013820077431442	no
2623	TCONS_00138661 	979	183	0.9371	-0.134492218539	0.015961978240271	no
2624	TCONS_00138662 	571	234	0.6351	0.0551824929367	0.037621297079239	no
2625	TCONS_00138663 	1016	228	0.7444	-0.108646455933	0.016757918709696	no
2626	TCONS_00138664 	1452	156	0.5957	-0.176503020571	0.0030422014590488	no
2627	TCONS_00138666 	1428	165	0.7372	-0.0329836978854	0.013371085195556	no
2628	TCONS_00138667 	822	177	1.0706	0.0710707492913	0.083163331010762	no
2629	TCONS_00138668 	963	123	0.5533	-0.003007746707	0.0060181052285371	no
2630	TCONS_00138669 	1757	291	0.8526	-0.108853706635	0.043220845427245	no
2631	TCONS_00138670 	487	132	1.0498	0.0366890497105	0.040751243160501	no
2632	TCONS_00138671 	901	150	0.8362	-0.263595208475	0.0035299919023744	no
2633	TCONS_00138672 	803	318	0.7148	0.0143468376407	0.085728334638623	no
2634	TCONS_00130968 	686	366	0.6272	-0.205985087001	0.02736232865187	no
2635	TCONS_00138673 	1581	162	0.6005	0.0432623594179	0.013802340565335	no
2636	TCONS_00138674 	1077	123	0.8168	0.0511440992757	0.019294931700488	no
2637	TCONS_00131609 	1728	177	0.585	-0.197819440889	0.0031531369697137	no
2638	TCONS_00138675 	577	162	0.9773	0.0447422512385	0.046779606954391	no
2639	TCONS_00138676 	1555	483	0.5438	-0.110244977517	0.12040918799864	no
2640	TCONS_00122367 	926	366	0.7982	-0.0426936907752	0.12238673276796	no
2641	TCONS_00138677 	1815	357	0.5717	-0.0624044432059	0.049121223872345	no
2642	TCONS_00138678 	837	189	0.6283	-0.207951771038	0.0040571443016269	no
2643	TCONS_00138679 	749	180	0.7909	0.0214389652133	0.027391455025356	no
2644	TCONS_00138680 	1180	147	0.7735	0.055837296291	0.022307707665666	no
2645	TCONS_00138681 	1030	114	0.8765	-0.0226538811853	0.01309228295634	no
2646	TCONS_00138682 	1998	225	0.5578	-0.364328162555	0.0015963168818082	no
2647	TCONS_00138683 	1231	171	0.7241	-0.0596173232219	0.011642589845143	no
2648	TCONS_00138684 	717	228	0.8081	-0.12643316389	0.018503417448718	no
2649	TCONS_00138685 	3667	348	0.6852	-0.0308019524905	0.068651794939286	no
2650	TCONS_00138688 	1263	288	0.6507	-0.118683894989	0.021903685978878	no
2651	TCONS_00138689 	822	186	0.616	-0.185430992757	0.0043871068263801	no
2652	TCONS_00138690 	2544	252	0.4773	-0.0745276854657	0.010779939989444	no
2653	TCONS_00138691 	2226	210	0.9765	-0.0965379574443	0.028446492632444	no
2654	TCONS_00138692 	2553	174	0.5699	-0.189384023259	0.002928079191054	no
2655	TCONS_00138693 	1072	129	0.7739	-0.139485651781	0.0051856112960715	no
2656	TCONS_00138694 	2535	303	0.743	-0.0882074500421	0.038317024715614	no
2657	TCONS_00138695 	1069	171	0.7028	-0.319363579432	0.0019983702826922	no
2658	TCONS_00138696 	675	156	0.9078	-0.0428157073278	0.020199682615072	no
2659	TCONS_00138697 	909	198	0.6676	-0.209386107519	0.0049852773770921	no
2660	TCONS_00138698 	416	93	1.1086	-0.19683644605	0.0071525919105661	no
2661	TCONS_00138699 	1356	348	0.6508	-0.181375577562	0.027398047544276	no
2662	TCONS_00138700 	743	126	0.7068	-0.457957989872	0.00050895122331301	no
2663	TCONS_00138701 	783	210	0.662	0.094679028988	0.040353059602285	no
2664	TCONS_00138702 	345	228	0.9158	0.133092743629	0.13048910471908	no
2665	TCONS_00138703 	782	150	1.1302	-0.0680033015733	0.031658486448545	no
2666	TCONS_00138704 	598	126	0.7356	-0.134242696477	0.004744358787114	no
2667	TCONS_00138705 	1405	252	0.612	-0.0706609648731	0.01796289867048	no
2668	TCONS_00138706 	894	258	0.5245	-0.204116004044	0.0062963172206865	no
2669	TCONS_00138707 	587	285	0.4591	-0.00108187862609	0.026188960911519	no
2670	TCONS_00138708 	1679	333	0.9459	-0.108989190225	0.087370433209102	no
2671	TCONS_00138709 	764	84	0.9532	0.0152781440662	0.015683764986266	no
2672	TCONS_00133362 	1258	267	0.6604	-0.0976827901459	0.020702937619785	no
2673	TCONS_00133363 	2023	444	0.4561	-0.0486154694874	0.090522104273517	no
